,track_name,track_id,track_popularity,artist_name,track_image_link,release_date
665,Ain't Nobody's Business But My Own,QWluJ3QgTm9ib2R5J3MgQnVzaW5lc3MgQnV0IE15IE93bl9LYXkgU3RhcnLsmbggMeuqhQ==,6,Kay Starr,https://i.scdn.co/image/ab67616d0000b273eba3c849a60cabb69d4a03a6,1951-01-01
666,In Quelle Trine Morbide - Manon Lescaut Atto Ii,SW4gUXVlbGxlIFRyaW5lIE1vcmJpZGUgLSBNYW5vbiBMZXNjYXV0IEF0dG8gSWlfUmVuYXRhIFRlYmFsZGk=,13,Renata Tebaldi,https://i.scdn.co/image/ab67616d0000b273915e4ae16ea5fbcfc7e33b0a,1950-03-03
667,Nada Gano Con Quererte,TmFkYSBHYW5vIENvbiBRdWVyZXJ0ZV9IZXJtYW5hcyBMaW1h,10,Hermanas Lima,https://i.scdn.co/image/ab67616d0000b273e19a80b4f515896a30664927,1951-01-01
668,"Amado mio (from ""Gilda"")",QW1hZG8gbWlvIChmcm9tICJHaWxkYSIpX01hdXJhIE1hdXJp,10,Maura Mauri,https://i.scdn.co/image/ab67616d0000b273db4d884d210a6f0244134df6,1951-01-01
669,He Will Set Your Fields on Fire - Live,SGUgV2lsbCBTZXQgWW91ciBGaWVsZHMgb24gRmlyZSAtIExpdmVfRmxhdHQgJiBTY3J1Z2dz,4,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
670,Se Te Nota en los Ojos,U2UgVGUgTm90YSBlbiBsb3MgT2pvc19BbGZyZWRvIERlIEFuZ2VsaXPsmbggMeuqhQ==,22,Alfredo De Angelis,https://i.scdn.co/image/ab67616d0000b27313a5109faff8eea4e69ae008,1951-09-16
671,Let the Church Roll On - Live,TGV0IHRoZSBDaHVyY2ggUm9sbCBPbiAtIExpdmVfRmxhdHQgJiBTY3J1Z2dz,5,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
672,Under A Blanket Of Blue,VW5kZXIgQSBCbGFua2V0IE9mIEJsdWVfQmVubnkgR29vZG1hbiBTZXh0ZXQ=,7,Benny Goodman Sextet,https://i.scdn.co/image/ab67616d0000b273c031be399f9adc78a22d1984,1950-01-01
673,Rock-A-Bye Your Baby With A Dixie Melody,Um9jay1BLUJ5ZSBZb3VyIEJhYnkgV2l0aCBBIERpeGllIE1lbG9keV9EZWFuIE1hcnRpbg==,7,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
674,Mother Prays Loud In Her Sleep,TW90aGVyIFByYXlzIExvdWQgSW4gSGVyIFNsZWVwX0xlc3RlciBGbGF0dOyZuCAx66qF,5,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
675,How Long Will It Take (To Stop Loving You),SG93IExvbmcgV2lsbCBJdCBUYWtlIChUbyBTdG9wIExvdmluZyBZb3UpX0xlZnR5IEZyaXp6ZWxs,5,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b273b63dc75e1c598cbaebdace2d,1950-01-01
676,Perfidia,UGVyZmlkaWFfRWRtdW5kbyBSb3M=,4,Edmundo Ros,https://i.scdn.co/image/ab67616d0000b273e9ce211dc3d6eff2f1ea8dc3,1950-03-03
677,6/8,Ni84X01hY2hpdG8gT3JjaGVzdHJh,7,Machito Orchestra,https://i.scdn.co/image/ab67616d0000b2735f4c488fad21f3c4e3610707,1951-01-01
678,Barnacle Bill The Sailor,QmFybmFjbGUgQmlsbCBUaGUgU2FpbG9yX0xvdWlzIFByaW1h7Jm4IDHrqoU=,6,Louis Prima,https://i.scdn.co/image/ab67616d0000b273161d8b74c7d26a10ea51fd96,1951-01-01
679,Little White Lies,TGl0dGxlIFdoaXRlIExpZXNfR2VvcmdlIFNoZWFyaW5n,5,George Shearing,https://i.scdn.co/image/ab67616d0000b273d8b42dbb82ce213f4bff0738,1950-01-01
680,Nice Work If You Can Get It - Outtake,TmljZSBXb3JrIElmIFlvdSBDYW4gR2V0IEl0IC0gT3V0dGFrZV9HZW9yZ2VzIEd1w6l0YXJ5,8,Georges Guétary,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
681,Vaba-Ba-Boom,VmFiYS1CYS1Cb29tX0VkbXVuZG8gUm9z,4,Edmundo Ros,https://i.scdn.co/image/ab67616d0000b273e9ce211dc3d6eff2f1ea8dc3,1950-03-03
682,"Down by the Glen Side (Traditional) [From ""Rio Grande""]",RG93biBieSB0aGUgR2xlbiBTaWRlIChUcmFkaXRpb25hbCkgW0Zyb20gIlJpbyBHcmFuZGUiXV9WaWN0b3IgWW91bmc=,4,Victor Young,https://i.scdn.co/image/ab67616d0000b273547e75da166c9c24af168a5c,1950-01-01
683,Allá Tú Si Me Olvidas,QWxsw6EgVMO6IFNpIE1lIE9sdmlkYXNfSm9zw6kgQWxmcmVkbyBKaW1lbmV6,11,José Alfredo Jimenez,https://i.scdn.co/image/ab67616d0000b273b63cad6a2ed5c4798de9575b,1950-01-01
684,Much Later,TXVjaCBMYXRlcl9KYWNraWUgQnJlbnN0b24=,9,Jackie Brenston,https://i.scdn.co/image/ab67616d0000b273c29b753ba993b13f5f8047b3,1951-01-01
685,"Yours Is My Heart Alone (from ""The Land of Smiles"")",WW91cnMgSXMgTXkgSGVhcnQgQWxvbmUgKGZyb20gIlRoZSBMYW5kIG9mIFNtaWxlcyIpX0ZyYW56IExlaMOhcuyZuCAy66qF,10,Franz Lehár,https://i.scdn.co/image/ab67616d0000b2738b7b0193022ae83749936bb9,1951-01-01
686,Duet For Saxophone & Guitar,RHVldCBGb3IgU2F4b3Bob25lICYgR3VpdGFyX01pbGVzIERhdmlz7Jm4IDHrqoU=,7,Miles Davis,https://i.scdn.co/image/ab67616d0000b27313c6b52009fe5ecd59a0bb93,1951-10-05
687,Tu Recuerdo en Cuatro Copas,VHUgUmVjdWVyZG8gZW4gQ3VhdHJvIENvcGFzX0pvc8OpIEFsZnJlZG8gSmltZW5leg==,11,José Alfredo Jimenez,https://i.scdn.co/image/ab67616d0000b273b63cad6a2ed5c4798de9575b,1950-01-01
688,You Want Everything but Me,WW91IFdhbnQgRXZlcnl0aGluZyBidXQgTWVfTGVmdHkgRnJpenplbGw=,5,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b273b63dc75e1c598cbaebdace2d,1950-01-01
689,En el Campo Hay una Flor - Pampeña,RW4gZWwgQ2FtcG8gSGF5IHVuYSBGbG9yIC0gUGFtcGXDsWFfTG9zIERhdmFsb3M=,21,Los Davalos,https://i.scdn.co/image/ab67616d0000b273486b2d5685d0c937058249dd,1950-09-08
690,Por Qué Te Escondes,UG9yIFF1w6kgVGUgRXNjb25kZXNfTGEgU29ub3JhIFNhbnRhbmVyYQ==,15,La Sonora Santanera,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
691,Travellin' Blues,VHJhdmVsbGluJyBCbHVlc19MZWZ0eSBGcml6emVsbA==,4,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b27328b206e252a4c4421721bee8,1950-01-01
692,Muskrat Ramble,TXVza3JhdCBSYW1ibGVfRGVhbiBNYXJ0aW4=,7,Dean Martin,https://i.scdn.co/image/ab67616d0000b273950cac8aaeeabc0b441c5e91,1950-01-01
693,Tea For Two,VGVhIEZvciBUd29fQnVkIFBvd2VsbA==,8,Bud Powell,https://i.scdn.co/image/ab67616d0000b2737551abb4a6e05cd7159d2c7a,1951-01-01
694,Choladas,Q2hvbGFkYXNfWW1hIFN1bWFj,8,Yma Sumac,https://i.scdn.co/image/ab67616d0000b273877856148e333f819dbdcffe,1950-01-01
695,Will You Still Be Mine,V2lsbCBZb3UgU3RpbGwgQmUgTWluZV9BaG1hZCBKYW1hbA==,7,Ahmad Jamal,https://i.scdn.co/image/ab67616d0000b273e755f038c969d4236d75560e,1951-01-01
696,Cherokee,Q2hlcm9rZWVfV3ludG9uIEtlbGx5,8,Wynton Kelly,https://i.scdn.co/image/ab67616d0000b273f649c1e01b411348b5e4b383,1951-07-28
697,Accla Taqui,QWNjbGEgVGFxdWlfWW1hIFN1bWFj,8,Yma Sumac,https://i.scdn.co/image/ab67616d0000b273877856148e333f819dbdcffe,1950-01-01
698,Jab Tak Rahe Tan Mein Jiya,SmFiIFRhayBSYWhlIFRhbiBNZWluIEppeWFfQXNoYSBCaG9zbGU=,9,Asha Bhosle,https://i.scdn.co/image/ab67616d0000b27325e7a1b26efc70f524042195,1950-12-01
699,Mambo Universitario,TWFtYm8gVW5pdmVyc2l0YXJpb19Qw6lyZXogUHJhZG8=,12,Pérez Prado,https://i.scdn.co/image/ab67616d0000b2739f58890e82b4032dffe07e4b,1950-11-26
700,Choladas,Q2hvbGFkYXNfWW1hIFN1bWFj,8,Yma Sumac,https://i.scdn.co/image/ab67616d0000b273877856148e333f819dbdcffe,1950-01-01
701,Cherokee,Q2hlcm9rZWVfV3ludG9uIEtlbGx5,8,Wynton Kelly,https://i.scdn.co/image/ab67616d0000b273f649c1e01b411348b5e4b383,1951-07-28
702,"Don't Think It Ain't Been Fun, Dear (Cuz It Ain't)",RG9uJ3QgVGhpbmsgSXQgQWluJ3QgQmVlbiBGdW4sIERlYXIgKEN1eiBJdCBBaW4ndClfTGVmdHkgRnJpenplbGw=,5,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b273b63dc75e1c598cbaebdace2d,1950-01-01
703,Tra-La-La,VHJhLUxhLUxhX0dlbmUgS2VsbHnsmbggMeuqhQ==,7,Gene Kelly,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
704,"Piano Sonata No. 3 in F-Sharp Minor, Op. 23: I. Drammatico",UGlhbm8gU29uYXRhIE5vLiAzIGluIEYtU2hhcnAgTWlub3IsIE9wLiAyMzogSS4gRHJhbW1hdGljb19BbGV4YW5kZXIgU2NyaWFiaW7smbggMeuqhQ==,9,Alexander Scriabin,https://i.scdn.co/image/ab67616d0000b27360ba4504f450227b6da44cde,1951-01-01
705,Much Later,TXVjaCBMYXRlcl9KYWNraWUgQnJlbnN0b24=,9,Jackie Brenston,https://i.scdn.co/image/ab67616d0000b273c29b753ba993b13f5f8047b3,1951-01-01
706,The Darkness Gives Me You Again,VGhlIERhcmtuZXNzIEdpdmVzIE1lIFlvdSBBZ2Fpbl9Eci4gU2FtdWVsIEouIEhvZmZtYW7smbggMeuqhQ==,5,Dr. Samuel J. Hoffman,https://i.scdn.co/image/ab67616d0000b273c5b3cedd075fa933d5262378,1950-01-01
707,How Long Will It Take (To Stop Loving You),SG93IExvbmcgV2lsbCBJdCBUYWtlIChUbyBTdG9wIExvdmluZyBZb3UpX0xlZnR5IEZyaXp6ZWxs,5,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b273b63dc75e1c598cbaebdace2d,1950-01-01
708,A Million Years In Glory,QSBNaWxsaW9uIFllYXJzIEluIEdsb3J5X0xlc3RlciBGbGF0dOyZuCAx66qF,4,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
709,52nd Street Theme,NTJuZCBTdHJlZXQgVGhlbWVfRmF0cyBOYXZhcnJv7Jm4IDHrqoU=,5,Fats Navarro,https://i.scdn.co/image/ab67616d0000b273c9c5b186c075ee60acf2b428,1951-01-01
710,Bubbling In My Soul,QnViYmxpbmcgSW4gTXkgU291bF9MZXN0ZXIgRmxhdHTsmbggMeuqhQ==,5,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
711,Gairon Pe Karam,R2Fpcm9uIFBlIEthcmFtX0xhdGEgTWFuZ2VzaGthcg==,12,Lata Mangeshkar,https://i.scdn.co/image/ab67616d0000b273c4e1d3d062c8840507d9b027,1950-12-01
712,Our Delight,T3VyIERlbGlnaHRfVGFkZCBEYW1lcm9uIFNleHRldA==,6,Tadd Dameron Sextet,https://i.scdn.co/image/ab67616d0000b273c9c5b186c075ee60acf2b428,1951-01-01
713,"Happy Feet (Based On ""Miles Shoes Jingle"")",SGFwcHkgRmVldCAoQmFzZWQgT24gIk1pbGVzIFNob2VzIEppbmdsZSIpX0RlYW4gTWFydGlu,7,Dean Martin,https://i.scdn.co/image/ab67616d0000b273950cac8aaeeabc0b441c5e91,1950-01-01
714,Accla Taqui,QWNjbGEgVGFxdWlfWW1hIFN1bWFj,8,Yma Sumac,https://i.scdn.co/image/ab67616d0000b273877856148e333f819dbdcffe,1950-01-01
715,Farewell Blues,RmFyZXdlbGwgQmx1ZXNfQmVubnkgR29vZG1hbiBTZXh0ZXQ=,6,Benny Goodman Sextet,https://i.scdn.co/image/ab67616d0000b273c031be399f9adc78a22d1984,1950-01-01
716,Nice Work If You Can Get It - Outtake,TmljZSBXb3JrIElmIFlvdSBDYW4gR2V0IEl0IC0gT3V0dGFrZV9HZW9yZ2VzIEd1w6l0YXJ5,8,Georges Guétary,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
717,Do Do Do (with Axel Stordahl & His Orchestra),RG8gRG8gRG8gKHdpdGggQXhlbCBTdG9yZGFobCAmIEhpcyBPcmNoZXN0cmEpX0RvcmlzIERheeyZuCAx66qF,9,Doris Day,https://i.scdn.co/image/ab67616d0000b273879aec4f783bc205ec00c15b,1950-04-01
718,It's Easy To Remember,SXQncyBFYXN5IFRvIFJlbWVtYmVyX0FobWFkIEphbWFs,6,Ahmad Jamal,https://i.scdn.co/image/ab67616d0000b273e755f038c969d4236d75560e,1951-01-01
719,Born To Be Blue - Instrumental/Remastered,Qm9ybiBUbyBCZSBCbHVlIC0gSW5zdHJ1bWVudGFsL1JlbWFzdGVyZWRfV3ludG9uIEtlbGx5,8,Wynton Kelly,https://i.scdn.co/image/ab67616d0000b273f649c1e01b411348b5e4b383,1951-07-28
720,Mon Coeur Est un Oiseau Des Îles,TW9uIENvZXVyIEVzdCB1biBPaXNlYXUgRGVzIMOObGVzX0pvc8OpcGhpbmUgQmFrZXI=,9,Joséphine Baker,https://i.scdn.co/image/ab67616d0000b273c20a63cb08d8a87791f0b978,1951-05-26
721,Perfidia,UGVyZmlkaWFfUMOpcmV6IFByYWRv,11,Pérez Prado,https://i.scdn.co/image/ab67616d0000b2739f58890e82b4032dffe07e4b,1950-11-26
722,How Far Down Can I Go,SG93IEZhciBEb3duIENhbiBJIEdvX0xlZnR5IEZyaXp6ZWxs,3,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b27328b206e252a4c4421721bee8,1950-01-01
723,La Cruz del Cielo,TGEgQ3J1eiBkZWwgQ2llbG9fSm9zw6kgQWxmcmVkbyBKaW1lbmV6,9,José Alfredo Jimenez,https://i.scdn.co/image/ab67616d0000b273b63cad6a2ed5c4798de9575b,1950-01-01
724,Old Devil Moon,T2xkIERldmlsIE1vb25fQWhtYWQgSmFtYWw=,6,Ahmad Jamal,https://i.scdn.co/image/ab67616d0000b273e755f038c969d4236d75560e,1951-01-01
725,Jesus Savior Pilot Me,SmVzdXMgU2F2aW9yIFBpbG90IE1lX0xlc3RlciBGbGF0dOyZuCAx66qF,4,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
726,As The Sparrow Goes,QXMgVGhlIFNwYXJyb3cgR29lc19Bbml0YSBDYXJ0ZXI=,4,Anita Carter,https://i.scdn.co/image/ab67616d0000b273d3e4e36132e6097b69a2e789,1950-04-15
727,Volvamos a Empezar,Vm9sdmFtb3MgYSBFbXBlemFyX0FsZnJlZG8gRGUgQW5nZWxpc-yZuCAx66qF,19,Alfredo De Angelis,https://i.scdn.co/image/ab67616d0000b27313a5109faff8eea4e69ae008,1951-09-16
728,Dicitencello vuje,RGljaXRlbmNlbGxvIHZ1amVfTWFyaW8gZGVsIE1vbmFjbw==,13,Mario del Monaco,https://i.scdn.co/image/ab67616d0000b273e558ec79d1b671f0746e1f11,1951-02-24
729,Non dimenticar… (T'ho voluto bene),Tm9uIGRpbWVudGljYXLigKYgKFQnaG8gdm9sdXRvIGJlbmUpX0ZsbyBTYW5kb24=,13,Flo Sandon,https://i.scdn.co/image/ab67616d0000b273db4d884d210a6f0244134df6,1951-01-01
730,It Could Happen to You,SXQgQ291bGQgSGFwcGVuIHRvIFlvdV9FcnJvbGwgR2FybmVy,7,Erroll Garner,https://i.scdn.co/image/ab67616d0000b273dad2d6e8bb70bb1226dbc857,1950-09-18
731,Prelude To A Kiss,UHJlbHVkZSBUbyBBIEtpc3NfR2VuZSBBbW1vbnM=,8,Gene Ammons,https://i.scdn.co/image/ab67616d0000b27323c7698d08791328d5aab70f,1950-01-01
732,Double-Do-Da-Deet,RG91YmxlLURvLURhLURlZXRfSm9lIExpZ2dpbnM=,8,Joe Liggins,https://i.scdn.co/image/ab67616d0000b273e9e83c12f3160480c8572b78,1951-04-29
733,The Carioca,VGhlIENhcmlvY2FfTGVzIFBhdWw=,4,Les Paul,https://i.scdn.co/image/ab67616d0000b2733903aabcdfaddd820394504f,1951-01-01
734,E' Strano... Follie... Sempre Libera - la Traviata Atto I,RScgU3RyYW5vLi4uIEZvbGxpZS4uLiBTZW1wcmUgTGliZXJhIC0gbGEgVHJhdmlhdGEgQXR0byBJX1JlbmF0YSBUZWJhbGRp,10,Renata Tebaldi,https://i.scdn.co/image/ab67616d0000b273915e4ae16ea5fbcfc7e33b0a,1950-03-03
735,Η γερακίνα,zpcgzrPOtc-BzrHOus6vzr3OsV_OlM6xzr3OrM637Jm4IDHrqoU=,10,Δανάη,https://i.scdn.co/image/ab67616d0000b2733b64565b26550527c79d96dc,1950-01-01
736,Troublesome Waters,VHJvdWJsZXNvbWUgV2F0ZXJzX0xlc3RlciBGbGF0dOyZuCAx66qF,3,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
737,BRP (Brigada Ramona Parra),QlJQIChCcmlnYWRhIFJhbW9uYSBQYXJyYSlfVmljdG9yIEphcmHsmbggMuuqhQ==,9,Victor Jara,https://i.scdn.co/image/ab67616d0000b273d08b3345f6cfdaa22e8ba770,1950-01-01
738,Core 'ngrato,Q29yZSAnbmdyYXRvX01hcmlvIGRlbCBNb25hY28=,13,Mario del Monaco,https://i.scdn.co/image/ab67616d0000b273e558ec79d1b671f0746e1f11,1951-02-24
739,Milte Hi Ankhen Dil Hua Diwana,TWlsdGUgSGkgQW5raGVuIERpbCBIdWEgRGl3YW5hX1NoYW1zaGFkIEJlZ3Vt7Jm4IDHrqoU=,9,Shamshad Begum,https://i.scdn.co/image/ab67616d0000b273b45fbc0c5ff270b7d824d45e,1950-12-01
740,Latpat Latpat,TGF0cGF0IExhdHBhdF9MYXRhIE1hbmdlc2hrYXI=,6,Lata Mangeshkar,https://i.scdn.co/image/ab67616d0000b273f01568b123919ccd9f050c57,1951-12-31
741,Partir Sur un Bateau Tout Blanc,UGFydGlyIFN1ciB1biBCYXRlYXUgVG91dCBCbGFuY19Kb3PDqXBoaW5lIEJha2Vy,9,Joséphine Baker,https://i.scdn.co/image/ab67616d0000b273c20a63cb08d8a87791f0b978,1951-05-26
742,Medley: We Would Get Married (Love Walked In) [Outtake] / I Don't Think I'll Fall In Love Today,TWVkbGV5OiBXZSBXb3VsZCBHZXQgTWFycmllZCAoTG92ZSBXYWxrZWQgSW4pIFtPdXR0YWtlXSAvIEkgRG9uJ3QgVGhpbmsgSSdsbCBGYWxsIEluIExvdmUgVG9kYXlfT3NjYXIgTGV2YW507Jm4IDHrqoU=,5,Oscar Levant,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
743,Heaven,SGVhdmVuX0xlc3RlciBGbGF0dOyZuCAx66qF,4,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
744,"Madame Butterfly: ""Addio fiorito asil""",TWFkYW1lIEJ1dHRlcmZseTogIkFkZGlvIGZpb3JpdG8gYXNpbCJfTWFyaW8gZGVsIE1vbmFjbw==,13,Mario del Monaco,https://i.scdn.co/image/ab67616d0000b273e558ec79d1b671f0746e1f11,1951-02-24
745,Mullenium,TXVsbGVuaXVtX0dlcnJ5IE11bGxpZ2Fu,6,Gerry Mulligan,https://i.scdn.co/image/ab67616d0000b27340106e303d3fbf6df2a20469,1951-01-01
746,Awedt Einy,QXdlZHQgRWlueV9VbW0gS3VsdGh1bQ==,19,Umm Kulthum,https://i.scdn.co/image/ab67616d0000b273fc9ba5fa0c95577506258604,1950-12-31
747,Adiós Mi España Querida,QWRpw7NzIE1pIEVzcGHDsWEgUXVlcmlkYV9BbnRvbmlvIE1vbGluYQ==,31,Antonio Molina,https://i.scdn.co/image/ab67616d0000b273d952d178de8229ca6fc0c62d,1951-05-06
748,Good To The Last Bop,R29vZCBUbyBUaGUgTGFzdCBCb3BfR2VvcmdlIFNoZWFyaW5nIFF1aW50ZXQ=,4,George Shearing Quintet,https://i.scdn.co/image/ab67616d0000b273d8b42dbb82ce213f4bff0738,1950-01-01
749,Pra Que Mentir?,UHJhIFF1ZSBNZW50aXI_X05vZWwgUm9zYeyZuCAx66qF,20,Noel Rosa,https://i.scdn.co/image/ab67616d0000b273148b4dae10ba193f54b8eaf2,1950-01-01
750,"Nocturne No. 1 in C Major, FP 56",Tm9jdHVybmUgTm8uIDEgaW4gQyBNYWpvciwgRlAgNTZfRnJhbmNpcyBQb3VsZW5j,6,Francis Poulenc,https://i.scdn.co/image/ab67616d0000b273680f28099b706d5634096a4f,1951-01-01
751,Baltimore Oriole,QmFsdGltb3JlIE9yaW9sZV9UaGUgRm91ciBGcmVzaG1lbg==,5,The Four Freshmen,https://i.scdn.co/image/ab67616d0000b273e4531fc0aea5c8c1b263ffc1,1950-01-01
752,Give Mother My Crown,R2l2ZSBNb3RoZXIgTXkgQ3Jvd25fTGVzdGVyIEZsYXR07Jm4IDHrqoU=,4,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
753,Pennies From Heaven,UGVubmllcyBGcm9tIEhlYXZlbl9HZW5lIEFtbW9ucw==,7,Gene Ammons,https://i.scdn.co/image/ab67616d0000b27323c7698d08791328d5aab70f,1950-01-01
754,Bop Look And Listen,Qm9wIExvb2sgQW5kIExpc3Rlbl9HZW9yZ2UgU2hlYXJpbmc=,6,George Shearing,https://i.scdn.co/image/ab67616d0000b273d8b42dbb82ce213f4bff0738,1950-01-01
755,Building On Sand,QnVpbGRpbmcgT24gU2FuZF9MZXN0ZXIgRmxhdHTsmbggMeuqhQ==,4,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
756,Al-Kafirun,QWwtS2FmaXJ1bl9BYmR1bCBCYXNpdCBBYmR1bCBTYW1hZA==,13,Abdul Basit Abdul Samad,https://i.scdn.co/image/ab67616d0000b2730f31b9b46ab6b71f9ce3c0f2,1951-01-01
757,Sambia,U2FtYmlhX01hY2hpdG8gJiBIaXMgQWZyby1DdWJhbiBPcmNoZXN0cmE=,3,Machito & His Afro-Cuban Orchestra,https://i.scdn.co/image/ab67616d0000b2734ab2a6812a3a267e791fbd0d,1951-01-01
758,Some Enchanted Evening,U29tZSBFbmNoYW50ZWQgRXZlbmluZ19SaWNoYXJkIFJvZGdlcnM=,4,Richard Rodgers,https://i.scdn.co/image/ab67616d0000b27308343b93e495b3c451775f4f,1950-01-01
759,Paul Revere,UGF1bCBSZXZlcmVfTG91aXMgUHJpbWHsmbggMeuqhQ==,5,Louis Prima,https://i.scdn.co/image/ab67616d0000b273161d8b74c7d26a10ea51fd96,1951-01-01
760,Take Me In Your Lifeboat,VGFrZSBNZSBJbiBZb3VyIExpZmVib2F0X0ZsYXR0ICYgU2NydWdncw==,3,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
761,"Medley: Do, Do, Do / Bidin' My Time / I've Got A Crush On You / Love Is Here To Stay",TWVkbGV5OiBEbywgRG8sIERvIC8gQmlkaW4nIE15IFRpbWUgLyBJJ3ZlIEdvdCBBIENydXNoIE9uIFlvdSAvIExvdmUgSXMgSGVyZSBUbyBTdGF5X0Jlbm55IENhcnRlcg==,5,Benny Carter,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
762,Só Pode Ser Você,U8OzIFBvZGUgU2VyIFZvY8OqX05vZWwgUm9zYeyZuCAx66qF,26,Noel Rosa,https://i.scdn.co/image/ab67616d0000b273148b4dae10ba193f54b8eaf2,1950-01-01
763,Sometimes I'm Happy,U29tZXRpbWVzIEknbSBIYXBweV9CdWQgUG93ZWxs,7,Bud Powell,https://i.scdn.co/image/ab67616d0000b2737551abb4a6e05cd7159d2c7a,1951-01-01
764,I May Be Wrong But I Think You're Wonderful - Instrumental,SSBNYXkgQmUgV3JvbmcgQnV0IEkgVGhpbmsgWW91J3JlIFdvbmRlcmZ1bCAtIEluc3RydW1lbnRhbF9DaHViYnkgSmFja3NvbiBCaWcgQmFuZOyZuCAx66qF,6,Chubby Jackson Big Band,https://i.scdn.co/image/ab67616d0000b27313c6b52009fe5ecd59a0bb93,1951-10-05
765,Tu Kahe Agar,VHUgS2FoZSBBZ2FyX011a2VzaA==,6,Mukesh,https://i.scdn.co/image/ab67616d0000b273a2b923c1d77b2a369470b081,1950-01-01
766,After You,QWZ0ZXIgWW91X1RoZSBGb3VyIEZyZXNobWVu,5,The Four Freshmen,https://i.scdn.co/image/ab67616d0000b273e4531fc0aea5c8c1b263ffc1,1950-01-01
767,Nain Mile Nain,TmFpbiBNaWxlIE5haW5fTGF0YSBNYW5nZXNoa2Fy7Jm4IDHrqoU=,7,Lata Mangeshkar,https://i.scdn.co/image/ab67616d0000b273e46845ae9340743e5bf17a17,1951-12-01
768,Ingênua,SW5nw6pudWFfTm9lbCBSb3Nh7Jm4IDHrqoU=,23,Noel Rosa,https://i.scdn.co/image/ab67616d0000b273d57b4405733c9bbc12fa4cd9,1950-01-01
769,Mi Son Oriental,TWkgU29uIE9yaWVudGFsX0NvbXBheSBTZWd1bmRv,12,Compay Segundo,https://i.scdn.co/image/ab67616d0000b273f8e7fcb857d64ddfe64f7d66,1950-06-17
770,Funhouse,RnVuaG91c2VfR2VycnkgTXVsbGlnYW4=,6,Gerry Mulligan,https://i.scdn.co/image/ab67616d0000b27340106e303d3fbf6df2a20469,1951-01-01
771,Choo'n Gum,Q2hvbyduIEd1bV9EZWFuIE1hcnRpbg==,5,Dean Martin,https://i.scdn.co/image/ab67616d0000b273950cac8aaeeabc0b441c5e91,1950-01-01
772,La nuit,TGEgbnVpdF9QYXRhY2hvdQ==,12,Patachou,https://i.scdn.co/image/ab67616d0000b273541c2a9413a514bf023e1905,1950-07-08
773,Cole Capers,Q29sZSBDYXBlcnNfTmF0IEtpbmcgQ29sZSBUcmlv,5,Nat King Cole Trio,https://i.scdn.co/image/ab67616d0000b273d94ffaffc36c544a043ee287,1950-04-01
774,Aw C'mon,QXcgQydtb25fRGVhbiBNYXJ0aW4=,6,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
775,Bonne Nuit (Goodnight),Qm9ubmUgTnVpdCAoR29vZG5pZ2h0KV9EZWFuIE1hcnRpbg==,5,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
776,Lady Of Spain,TGFkeSBPZiBTcGFpbl9MZXMgUGF1bA==,5,Les Paul,https://i.scdn.co/image/ab67616d0000b273805c5fb55eb96caf9fdec21c,1951-10-01
